#{"t_start": 1696907060.4400942, "env_id": "ALE/Breakout-v5"}
r,l,t
4.0,43,12872.576097
4.0,41,12876.806707
0.0,3,12876.832707
1.0,12,12876.925852
2.0,24,12877.147049
1.0,17,12877.279212
5.0,51,12881.68305
0.0,3,12881.720993
1.0,12,12881.809575
4.0,42,12882.161436
0.0,3,12882.187329
3.0,40,12882.543461
0.0,3,12882.583461
1.0,12,12882.683532
3.0,37,12886.571719
4.0,42,12886.918234
4.0,41,12887.271011
0.0,3,12887.30201
0.0,5,12887.348011
1.0,10,12887.444543
0.0,3,12891.426873
1.0,12,12891.541275
6.0,57,12891.990031
0.0,3,12892.018162
2.0,23,12892.231738
4.0,47,12896.717571
1.0,12,12896.848185
4.0,41,12897.134299
0.0,3,12897.159299
1.0,12,12897.252299
1.0,17,12897.381808
0.0,5,12897.441876
1.0,12,12897.536737
4.0,41,12901.923083
2.0,24,12902.113192
0.0,5,12902.152193
1.0,12,12902.296265
4.0,41,12902.608669
0.0,5,12902.660043
6.0,55,12907.011492
1.0,17,12907.163568
1.0,12,12907.268567
1.0,12,12907.353567
5.0,48,12911.856109
5.0,48,12912.189343
6.0,53,12912.611625
1.0,12,12912.731171
1.0,12,12912.820171
0.0,3,12912.848945
2.0,29,12913.085596
4.0,41,12917.366878
1.0,12,12917.474287
1.0,12,12917.581018
3.0,32,12917.892666
0.0,3,12917.922068
5.0,51,12918.31813
0.0,5,12918.362557
1.0,12,12922.428119
7.0,61,12922.945915
0.0,3,12922.972537
4.0,45,12923.33972
2.0,30,12927.741716
1.0,12,12927.816788
1.0,12,12927.932623
1.0,12,12928.052803
5.0,51,12928.410924
0.0,3,12928.446924
1.0,12,12928.554255
0.0,5,12928.597908
5.0,49,12933.264848
5.0,51,12933.652236
2.0,30,12933.901335
1.0,12,12938.284684
7.0,61,12938.727017
1.0,12,12938.836644
1.0,12,12938.991711
3.0,36,12943.375849
1.0,12,12943.46285
3.0,41,12943.823356
0.0,3,12943.847033
4.0,41,12944.167116
1.0,12,12944.280117
1.0,12,12944.401117
0.0,3,12944.430117
1.0,17,12948.508236
6.0,57,12948.975255
1.0,12,12949.084254
1.0,12,12949.229413
2.0,24,12949.542511
1.0,17,12953.915753
5.0,51,12954.329716
2.0,30,12954.578749
1.0,12,12954.683367
2.0,30,12954.887578
2.0,24,12959.33413
1.0,12,12959.472176
4.0,45,12959.765761
4.0,42,12960.114762
1.0,10,12964.557063
1.0,12,12964.679063
6.0,57,12965.134881
2.0,30,12965.387859
1.0,12,12965.503859
0.0,3,12965.53493
1.0,12,12965.639297
4.0,41,12969.5557
1.0,12,12969.646701
1.0,12,12969.739701
1.0,17,12969.917706
2.0,30,12970.143702
6.0,57,12974.906884
0.0,3,12974.934884
1.0,12,12975.028585
3.0,37,12975.310586
3.0,42,12979.10506
1.0,12,12979.255584
5.0,49,12979.639747
4.0,41,12979.958748
2.0,24,12984.143384
2.0,25,12984.324598
2.0,29,12984.560692
1.0,12,12984.662692
2.0,24,12984.851295
1.0,12,12984.948296
1.0,12,12985.031296
4.0,41,12989.219401
0.0,3,12989.2474
1.0,15,12989.368727
1.0,12,12989.458948
1.0,12,12989.550428
6.0,45,12990.022502
1.0,12,12990.147497
1.0,12,12990.263497
4.0,43,12994.704228
1.0,13,12994.814373
6.0,57,12995.276608
1.0,12,12995.356606
0.0,5,12995.395607
3.0,36,12999.735812
0.0,3,12999.761542
6.0,57,13000.236146
1.0,12,13000.328146
3.0,37,13004.966001
3.0,42,13005.331486
0.0,5,13005.380103
4.0,41,13005.732218
1.0,14,13005.854218
1.0,17,13005.972219
2.0,30,13010.244527
0.0,3,13010.271798
5.0,51,13010.643804
2.0,30,13010.880307
1.0,18,13011.043021
1.0,12,13014.662488
2.0,24,13014.832543
4.0,41,13015.175736
0.0,3,13015.205188
1.0,11,13015.293189
1.0,11,13015.402189
1.0,12,13015.509189
2.0,24,13019.490457
4.0,46,13019.825061
0.0,3,13019.852333
3.0,37,13020.162135
0.0,3,13020.189207
1.0,12,13020.302536
4.0,35,13024.413274
1.0,10,13024.517142
1.0,12,13024.621142
1.0,13,13024.708868
0.0,5,13024.767987
0.0,3,13024.795987
1.0,12,13024.891557
7.0,63,13029.505691
1.0,12,13029.596302
0.0,2,13030.007399
1.0,12,13030.095486
2.0,24,13030.230636
1.0,12,13030.417777
1.0,13,13030.546656
1.0,12,13030.652727
4.0,45,13035.281941
0.0,3,13035.319943
1.0,12,13035.41535
4.0,42,13035.696836
6.0,57,13036.223504
0.0,3,13040.092969
4.0,41,13040.387169
4.0,43,13040.764358
1.0,12,13040.85743
2.0,24,13041.069014
1.0,12,13045.308576
4.0,42,13045.6157
1.0,12,13045.76137
4.0,42,13046.119605
3.0,31,13050.387285
6.0,57,13050.860306
1.0,17,13051.027843
1.0,12,13051.117417
3.0,42,13055.214631
4.0,41,13055.556949
0.0,3,13055.587025
1.0,12,13055.673153
0.0,5,13055.742291
4.0,43,13056.085725
2.0,24,13060.148157
3.0,37,13060.438062
1.0,16,13060.555629
2.0,24,13060.744058
4.0,38,13061.040791
1.0,12,13065.106653
8.0,76,13065.728967
2.0,30,13065.956967
1.0,12,13066.063128
2.0,30,13070.50553
1.0,12,13070.649397
4.0,36,13070.985391
0.0,3,13071.009391
2.0,20,13071.126162
5.0,47,13071.560444
7.0,63,13076.224622
0.0,3,13076.252623
4.0,42,13076.547986
1.0,10,13076.654126
1.0,12,13076.738102
4.0,41,13077.057746
1.0,12,13081.610076
3.0,32,13081.879145
0.0,5,13081.920146
3.0,36,13082.21834
4.0,41,13082.559183
1.0,12,13086.94843
5.0,49,13087.364554
1.0,15,13087.484766
0.0,5,13087.522884
5.0,51,13087.94542
4.0,42,13092.126033
1.0,10,13092.198123
1.0,12,13092.281458
4.0,46,13092.674695
1.0,12,13092.791891
2.0,24,13096.691309
1.0,16,13096.866982
2.0,28,13097.090604
1.0,12,13097.217731
5.0,51,13097.656945
4.0,41,13101.645606
2.0,30,13101.850587
1.0,12,13101.942543
4.0,39,13102.252827
6.0,57,13106.613507
1.0,12,13106.707169
1.0,12,13106.798671
4.0,42,13107.127454
1.0,17,13107.268992
0.0,1,13111.552162
2.0,24,13111.710163
1.0,12,13111.811163
4.0,45,13112.222694
1.0,13,13112.332999
4.0,41,13112.690524
1.0,12,13112.812706
1.0,17,13112.945816
2.0,24,13116.994973
1.0,12,13117.081792
5.0,51,13117.4926
1.0,12,13117.57804
3.0,37,13121.971695
3.0,42,13122.324007
3.0,35,13122.599418
4.0,41,13122.911692
1.0,12,13127.037992
5.0,49,13127.398314
1.0,10,13127.475107
0.0,3,13127.502559
0.0,5,13127.564411
1.0,12,13127.712384
1.0,12,13127.8432
2.0,25,13128.067819
4.0,43,13132.152555
1.0,12,13132.278014
4.0,41,13132.599023
0.0,3,13132.654023
4.0,38,13136.972554
0.0,3,13137.001553
1.0,12,13137.119811
1.0,12,13137.213173
4.0,41,13137.506145
5.0,49,13137.915852
1.0,17,13142.137461
1.0,12,13142.280969
3.0,36,13142.536115
2.0,24,13142.700707
2.0,25,13142.938319
1.0,17,13143.071935
6.0,57,13147.607141
1.0,12,13147.736858
3.0,37,13148.007083
4.0,36,13148.389652
2.0,31,13148.58272
6.0,57,13149.016235
1.0,12,13149.111532
4.0,42,13149.436055
1.0,12,13149.522055
2.0,30,13149.746056
1.0,12,13149.847494
0.0,5,13149.910825
6.0,54,13150.287994
4.0,37,13150.536997
1.0,13,13150.634022
4.0,41,13150.974188
1.0,12,13151.092188
6.0,55,13151.494052
1.0,12,13151.579058
2.0,29,13151.782195
4.0,41,13152.159687
1.0,12,13152.246687
6.0,55,13152.657717
1.0,12,13152.764307
2.0,29,13152.987288
7.0,63,13153.458675
3.0,37,13153.748218
5.0,52,13154.141068
1.0,12,13154.229068
4.0,43,13154.551409
7.0,63,13155.02525
2.0,30,13155.286672
3.0,37,13155.546741
1.0,12,13155.649742
1.0,12,13155.755727
7.0,63,13156.25838
3.0,37,13156.531642
1.0,12,13156.626719
3.0,37,13156.918676
1.0,12,13157.005672
6.0,57,13157.505822
3.0,41,13157.787821
1.0,12,13157.894825
1.0,12,13157.991822
2.0,24,13158.165822
1.0,12,13158.306642
1.0,12,13158.391514
4.0,42,13158.720541
4.0,42,13159.029403
1.0,13,13159.139802
7.0,63,13159.666045
1.0,12,13159.760751
1.0,12,13159.85553
5.0,48,13160.270508
2.0,24,13160.44257
0.0,5,13160.504638
1.0,12,13160.592638
1.0,12,13160.680639
5.0,48,13161.031768
4.0,38,13161.363755
1.0,12,13161.467288
4.0,41,13161.791765
1.0,12,13161.907852
1.0,17,13162.027927
2.0,29,13162.228928
4.0,41,13162.577293
1.0,12,13162.67437
2.0,24,13162.848905
1.0,12,13162.946915
1.0,13,13163.048916
1.0,12,13163.165916
7.0,61,13163.65065
2.0,20,13163.790484
1.0,13,13163.893325
4.0,41,13164.205623
5.0,51,13164.637625
3.0,36,13164.907626
1.0,12,13165.016667
1.0,12,13165.114834
3.0,42,13165.443272
4.0,41,13165.756956
1.0,17,13165.887005
1.0,12,13166.009051
5.0,48,13166.364352
1.0,18,13166.504788
1.0,12,13166.638904
5.0,48,13166.977419
4.0,37,13167.283292
1.0,13,13167.378293
4.0,39,13167.664706
4.0,41,13167.994082
0.0,5,13168.043858
0.0,5,13168.095927
1.0,12,13168.183928
5.0,49,13168.54153
1.0,12,13168.651498
1.0,12,13168.738578
0.0,5,13168.788726
5.0,51,13169.192612
2.0,24,13169.397551
4.0,41,13169.743775
1.0,12,13169.851842
1.0,12,13169.95928
1.0,12,13170.049353
0.0,5,13170.096806
7.0,63,13170.573112
1.0,12,13170.694183
1.0,12,13170.781604
2.0,24,13170.954233
1.0,12,13171.051765
7.0,63,13171.556894
1.0,12,13171.652894
1.0,12,13171.773895
2.0,30,13171.994999
2.0,25,13172.17988
4.0,41,13172.493666
1.0,12,13172.598667
7.0,62,13173.10977
1.0,12,13173.201773
1.0,13,13173.29377
1.0,12,13173.395298
1.0,12,13173.483791
4.0,41,13173.793833
2.0,24,13173.975125
0.0,5,13174.01422
4.0,41,13174.363986
1.0,12,13174.49239
5.0,49,13174.847581
1.0,12,13174.94365
4.0,39,13175.226764
4.0,41,13175.556385
1.0,17,13175.712828
4.0,45,13176.019896
1.0,12,13176.123897
3.0,37,13176.430822
8.0,75,13177.01644
1.0,12,13177.110516
0.0,5,13177.153352
5.0,49,13177.557471
1.0,12,13177.675866
1.0,12,13177.781306
1.0,12,13177.868841
4.0,41,13178.172273
5.0,49,13178.569802
1.0,13,13178.680553
5.0,51,13179.083455
1.0,12,13179.201403
3.0,36,13179.467292
3.0,42,13179.780889
5.0,48,13180.193501
1.0,12,13180.321645
5.0,48,13180.667494
1.0,12,13180.760442
4.0,41,13181.091802
3.0,42,13181.421168
7.0,63,13181.913461
2.0,24,13182.083462
3.0,37,13182.370609
1.0,17,13182.50561
1.0,12,13182.598048
5.0,51,13182.963435
1.0,12,13183.057436
3.0,36,13183.337959
3.0,42,13183.648448
4.0,42,13183.977889
1.0,12,13184.089875
4.0,41,13184.409519
1.0,12,13184.52543
5.0,49,13184.857072
1.0,17,13184.991433
7.0,63,13185.467949
2.0,30,13185.741026
1.0,12,13185.829026
0.0,5,13185.869424
2.0,24,13186.040515
7.0,63,13186.509187
1.0,12,13186.613135
2.0,30,13186.88192
2.0,24,13187.054921
1.0,12,13187.140921
1.0,12,13187.243922
1.0,12,13187.34017
4.0,41,13187.648091
2.0,24,13187.863518
4.0,43,13188.1691
5.0,51,13188.542945
3.0,41,13188.884316
1.0,12,13188.970316
0.0,5,13189.038388
0.0,5,13189.080655
1.0,12,13189.175652
1.0,12,13189.271652
5.0,48,13189.60972
4.0,39,13189.928485
1.0,13,13190.026487
1.0,12,13190.135785
1.0,12,13190.254736
4.0,43,13190.557738
4.0,41,13190.868694
1.0,17,13190.995773
6.0,57,13191.450448
1.0,12,13191.571733
1.0,12,13191.657734
2.0,24,13191.841256
1.0,12,13191.943405
6.0,57,13192.384303
3.0,37,13192.661335
1.0,12,13192.787297
2.0,25,13193.00634
1.0,12,13193.093713
4.0,41,13193.435953
1.0,17,13193.572067
6.0,55,13194.04056
1.0,12,13194.12556
0.0,5,13194.162344
6.0,57,13194.636541
1.0,12,13194.720195
1.0,12,13194.812462
2.0,30,13195.067236
2.0,24,13195.233019
4.0,41,13195.559358
1.0,12,13195.646432
6.0,55,13196.039725
1.0,12,13196.146726
1.0,12,13196.251798
4.0,41,13196.572961
1.0,12,13196.669035
5.0,49,13197.088648
1.0,12,13197.185577
0.0,5,13197.225291
6.0,57,13197.6838
1.0,12,13197.79587
4.0,38,13198.07466
3.0,36,13198.346591
3.0,35,13198.607514
4.0,41,13198.951714
1.0,12,13199.039719
0.0,5,13199.081715
4.0,38,13199.374716
1.0,12,13199.472716
7.0,63,13199.988922
3.0,37,13204.609609
2.0,31,13204.839936
1.0,12,13204.92701
5.0,48,13205.310133
5.0,51,13209.829822
0.0,3,13209.858862
1.0,12,13209.944252
4.0,42,13210.301268
2.0,30,13210.504268
1.0,12,13214.8393
4.0,41,13215.148369
2.0,24,13215.372066
2.0,24,13215.541639
4.0,47,13220.158908
4.0,41,13220.477224
1.0,12,13220.570764
5.0,49,13220.925766
1.0,12,13225.305759
0.0,5,13225.353449
6.0,57,13225.82906
4.0,42,13226.152975
1.0,12,13226.271484
1.0,17,13230.394181
3.0,42,13230.686126
6.0,57,13231.203151
4.0,42,13235.689447
1.0,17,13235.861053
1.0,12,13235.955054
5.0,45,13236.319698
6.0,57,13240.807631
1.0,12,13240.936491
5.0,48,13241.307471
1.0,12,13241.394614
3.0,37,13241.732103
6.0,57,13246.123616
4.0,42,13246.453244
0.0,5,13246.495261
1.0,12,13246.589092
2.0,30,13246.812684
4.0,41,13250.624761
1.0,12,13250.707926
1.0,17,13250.815725
0.0,3,13250.839796
1.0,12,13250.972364
1.0,12,13251.09482
4.0,42,13251.373403
3.0,40,13255.776646
3.0,35,13256.032355
1.0,17,13256.1815
1.0,12,13256.2955
5.0,49,13260.531928
0.0,3,13260.559003
0.0,3,13260.588442
4.0,41,13260.907276
7.0,63,13265.205231
1.0,12,13265.316196
2.0,30,13265.546744
3.0,37,13265.880179
0.0,5,13265.921602
5.0,48,13270.691293
1.0,12,13270.797125
0.0,5,13270.839197
0.0,5,13270.887787
1.0,17,13271.028438
4.0,41,13271.393693
0.0,5,13271.443693
1.0,12,13271.53883
3.0,36,13275.278895
3.0,37,13275.56994
7.0,63,13276.069036
1.0,12,13276.169476
3.0,37,13280.648233
0.0,5,13280.710372
1.0,10,13280.783352
1.0,12,13280.885428
6.0,57,13281.416933
4.0,42,13281.848563
3.0,36,13286.061636
4.0,41,13286.424515
0.0,5,13286.465516
1.0,17,13286.585731
1.0,12,13286.668732
0.0,3,13286.704801
6.0,57,13291.186483
1.0,12,13291.291689
4.0,42,13291.612709
1.0,17,13291.749709
1.0,12,13291.835711
4.0,41,13296.364969
1.0,12,13296.452106
2.0,24,13296.647194
2.0,25,13296.82705
1.0,17,13296.96105
4.0,41,13300.970443
1.0,17,13301.104782
0.0,3,13301.133856
3.0,30,13301.341954
3.0,41,13301.720444
0.0,5,13301.788442
0.0,3,13301.819513
0.0,3,13301.849514
4.0,41,13305.814154
1.0,12,13305.897153
5.0,51,13306.304123
1.0,12,13306.387895
4.0,42,13311.019438
2.0,24,13311.195903
1.0,12,13311.297042
4.0,41,13311.672819
0.0,3,13311.698818
1.0,11,13311.783196
1.0,14,13311.912715
1.0,12,13316.209172
4.0,41,13316.498699
1.0,12,13316.594558
1.0,12,13316.688293
0.0,5,13316.728025
5.0,49,13317.151896
1.0,16,13321.501832
3.0,36,13321.760237
0.0,5,13321.795237
2.0,25,13322.055829
6.0,57,13322.54069
1.0,12,13322.639416
1.0,12,13326.978249
3.0,34,13327.274764
0.0,3,13327.300957
2.0,23,13327.464026
0.0,3,13327.490318
1.0,12,13327.583052
1.0,12,13327.727053
6.0,55,13332.000668
6.0,57,13332.512168
1.0,12,13332.642678
0.0,3,13332.670944
2.0,27,13332.904634
4.0,42,13336.955163
7.0,63,13337.479851
2.0,30,13337.716707
1.0,12,13342.132882
1.0,12,13342.254675
2.0,31,13342.496675
7.0,63,13342.975055
1.0,12,13346.99351
2.0,30,13347.303237
0.0,3,13347.331307
0.0,3,13347.358307
7.0,63,13347.87998
1.0,12,13347.975395
1.0,12,13348.083395
1.0,12,13352.008291
4.0,42,13352.317334
4.0,41,13352.645414
1.0,12,13352.764476
1.0,12,13352.858454
4.0,39,13357.661319
1.0,12,13357.755839
1.0,12,13357.889124
0.0,3,13357.918124
6.0,57,13358.357998
4.0,42,13362.752733
4.0,44,13363.084665
0.0,3,13363.120701
1.0,12,13363.205678
4.0,38,13363.452825
1.0,12,13363.582025
4.0,41,13363.979019
1.0,12,13364.080159
1.0,17,13364.203055
2.0,24,13364.433797
1.0,17,13368.694981
7.0,63,13369.178292
1.0,12,13369.281292
4.0,43,13369.617519
1.0,15,13373.858226
3.0,43,13374.230037
6.0,57,13374.710395
1.0,12,13374.842845
0.0,5,13379.023576
3.0,38,13379.312267
4.0,42,13379.621442
4.0,41,13379.919256
1.0,12,13384.46885
1.0,12,13384.56667
3.0,32,13384.827053
5.0,49,13385.24139
5.0,51,13389.840037
1.0,12,13389.93011
4.0,42,13390.269048
1.0,12,13390.352109
2.0,30,13390.607473
7.0,63,13395.283617
2.0,30,13395.510862
1.0,12,13395.593826
3.0,37,13399.415045
1.0,12,13399.511992
6.0,57,13399.929383
1.0,12,13400.040994
4.0,42,13400.388057
0.0,2,13400.419168
1.0,12,13400.504167
4.0,41,13400.803199
1.0,12,13400.891267
1.0,12,13405.398576
1.0,17,13405.556796
2.0,24,13405.703799
1.0,12,13405.816996
1.0,12,13405.929929
7.0,63,13410.473539
2.0,30,13410.71057
4.0,43,13411.013535
6.0,57,13415.50488
1.0,12,13415.646687
3.0,37,13415.98167
0.0,5,13416.027662
3.0,38,13416.314968
1.0,12,13416.45049
6.0,57,13420.993508
1.0,12,13421.114509
4.0,42,13421.468148
1.0,15,13421.592087
6.0,57,13426.196636
2.0,23,13426.359429
1.0,17,13426.484989
2.0,29,13426.72099
1.0,12,13426.822388
6.0,57,13431.005001
1.0,12,13431.091002
2.0,24,13431.273797
3.0,37,13431.557588
4.0,42,13435.227797
6.0,57,13435.675192
4.0,42,13439.757892
1.0,10,13439.836144
1.0,12,13439.926236
0.0,3,13439.959378
1.0,12,13440.095842
4.0,42,13440.438573
0.0,5,13440.477643
1.0,10,13440.566714
3.0,32,13440.84978
6.0,57,13445.615351
0.0,3,13445.64126
1.0,12,13445.747809
3.0,36,13446.032909
1.0,12,13446.109584
6.0,57,13450.237665
0.0,3,13450.266665
2.0,18,13450.405506
2.0,30,13450.642796
2.0,30,13450.854748
6.0,57,13455.299108
0.0,3,13455.32658
4.0,42,13455.633403
4.0,48,13455.999883
2.0,25,13460.677232
4.0,41,13460.991278
1.0,12,13461.084293
1.0,12,13461.177176
1.0,17,13461.323471
4.0,44,13465.820743
1.0,12,13465.913812
3.0,37,13466.167228
0.0,3,13466.20302
4.0,41,13466.522913
1.0,10,13466.613512
5.0,51,13470.817328
1.0,12,13470.898497
1.0,10,13470.965383
2.0,25,13471.155877
1.0,12,13471.26795
4.0,41,13475.841177
0.0,3,13475.869617
2.0,22,13476.060914
0.0,5,13476.125013
2.0,30,13476.331783
1.0,12,13476.468198
5.0,51,13480.298877
1.0,12,13480.385031
3.0,37,13480.671195
0.0,7,13480.926707
4.0,41,13481.26805
1.0,12,13481.361714
1.0,17,13481.567364
5.0,49,13485.963638
1.0,18,13486.112486
1.0,12,13486.219965
4.0,42,13486.595867
0.0,3,13486.623867
0.0,3,13486.661867
0.0,3,13486.700422
5.0,51,13491.234276
1.0,12,13491.327262
2.0,30,13491.602601
0.0,3,13491.630669
1.0,12,13491.71267
4.0,41,13492.070374
1.0,17,13496.225668
1.0,12,13496.332082
3.0,36,13496.640931
2.0,25,13496.824008
8.0,76,13501.276033
1.0,12,13501.371104
6.0,56,13501.807485
2.0,30,13502.093555
2.0,23,13506.277874
5.0,47,13506.698192
1.0,12,13506.792299
3.0,41,13507.138636
1.0,12,13507.237889
3.0,42,13511.111219
6.0,57,13511.569691
0.0,3,13511.596691
4.0,42,13516.269991
1.0,12,13516.352705
2.0,30,13516.617964
0.0,5,13516.676961
1.0,12,13516.795031
6.0,57,13521.290174
4.0,42,13521.684705
5.0,47,13522.137443
0.0,5,13522.185895
1.0,12,13522.26897
1.0,18,13522.447439
2.0,24,13522.652459
5.0,47,13527.088021
1.0,12,13527.169461
3.0,41,13527.541061
2.0,29,13527.758498
1.0,12,13527.869035
4.0,41,13532.22974
1.0,12,13532.329897
1.0,12,13532.425346
3.0,33,13532.673228
2.0,25,13532.886348
4.0,41,13537.299309
1.0,12,13537.383745
1.0,17,13537.515034
2.0,24,13537.690393
1.0,12,13537.7694
4.0,45,13542.178792
0.0,3,13542.20479
1.0,12,13542.307343
0.0,3,13542.355369
3.0,37,13542.638268
1.0,12,13542.771018
2.0,24,13542.989853
5.0,48,13547.53998
4.0,38,13547.814477
1.0,13,13547.96762
1.0,12,13548.108378
2.0,24,13548.291632
1.0,12,13548.377201
3.0,41,13552.429174
1.0,12,13552.522247
0.0,5,13552.598683
2.0,19,13552.747641
3.0,40,13553.074628
0.0,3,13553.102628
1.0,12,13553.214622
1.0,12,13553.360672
5.0,49,13557.772967
1.0,12,13557.857992
1.0,16,13557.967042
3.0,33,13558.218681
1.0,9,13562.8633
3.0,37,13563.088331
1.0,12,13563.176058
4.0,42,13563.548074
1.0,12,13563.667973
1.0,12,13563.797541
4.0,41,13564.136142
0.0,3,13568.325061
1.0,12,13568.434776
1.0,12,13568.554776
1.0,12,13568.666809
6.0,57,13569.17953
1.0,12,13569.296531
3.0,37,13573.243329
4.0,43,13573.57635
6.0,57,13574.033554
0.0,5,13574.076555
1.0,12,13578.390827
2.0,30,13578.596302
3.0,37,13578.842303
1.0,12,13578.959872
0.0,5,13579.010019
4.0,42,13583.472638
2.0,20,13583.691228
1.0,13,13583.80023
0.0,5,13583.858301
1.0,12,13583.952374
1.0,12,13584.044221
0.0,5,13584.08529
2.0,25,13584.277763
1.0,12,13584.419783
5.0,51,13588.235178
3.0,37,13588.559844
1.0,12,13588.665098
3.0,42,13589.036936
1.0,12,13593.224274
1.0,12,13593.310274
6.0,57,13593.806832
4.0,42,13594.160449
1.0,12,13598.23693
6.0,57,13598.717437
1.0,12,13598.819575
2.0,30,13599.056303
0.0,3,13599.084303
0.0,5,13599.124305
1.0,10,13603.469166
1.0,12,13603.557552
1.0,12,13603.662777
1.0,12,13603.736128
1.0,17,13603.8386
1.0,12,13603.938584
1.0,12,13604.056447
2.0,24,13604.24953
4.0,46,13604.686745
2.0,24,13604.864887
7.0,63,13609.434326
2.0,30,13609.647768
0.0,3,13609.683768
1.0,12,13609.82477
4.0,42,13614.38606
1.0,12,13614.512064
0.0,3,13614.550902
1.0,12,13614.654411
1.0,12,13614.736604
5.0,47,13615.100837
6.0,57,13619.561086
1.0,12,13619.650363
1.0,12,13619.737439
3.0,35,13619.991472
3.0,37,13620.269473
0.0,5,13620.335848
1.0,15,13624.735025
1.0,12,13624.819532
6.0,57,13625.244368
4.0,42,13625.615167
6.0,57,13629.696532
1.0,12,13629.812533
4.0,41,13630.111683
3.0,42,13634.487491
1.0,12,13634.57749
2.0,29,13634.80286
3.0,34,13635.080807
1.0,12,13635.172936
2.0,24,13635.368937
0.0,5,13635.407938
0.0,5,13639.346375
0.0,3,13639.376246
4.0,41,13639.703078
1.0,12,13639.781079
1.0,12,13639.877079
0.0,4,13640.241104
1.0,17,13640.379226
0.0,5,13640.420697
1.0,17,13640.604511
2.0,24,13644.920353
7.0,63,13645.44525
2.0,30,13645.656253
4.0,42,13649.955527
2.0,31,13650.220528
1.0,12,13650.328196
0.0,5,13650.41334
4.0,41,13650.702414
1.0,12,13654.914006
0.0,5,13654.981711
5.0,49,13655.346433
6.0,57,13655.77287
0.0,5,13655.81487
3.0,37,13660.336315
1.0,17,13660.479316
1.0,12,13660.568316
6.0,57,13661.065127
1.0,12,13661.163639
2.0,30,13665.66857
1.0,12,13665.783569
4.0,42,13666.055571
7.0,63,13670.561981
1.0,12,13670.687054
3.0,35,13670.931969
0.0,5,13670.979969
1.0,12,13671.078969
4.0,41,13671.424212
1.0,12,13675.066698
4.0,38,13675.355225
1.0,12,13675.475593
2.0,30,13675.777004
6.0,57,13680.384362
0.0,5,13680.425449
1.0,12,13680.518361
1.0,12,13680.629126
4.0,42,13680.956665
6.0,46,13681.338738
0.0,5,13681.447173
1.0,12,13681.546566
5.0,48,13685.767444
3.0,39,13686.060703
4.0,41,13686.356375
1.0,12,13686.473834
5.0,44,13691.106128
1.0,17,13691.2222
1.0,12,13691.3141
4.0,41,13691.625014
0.0,5,13691.672014
1.0,12,13691.766443
1.0,12,13695.731411
1.0,17,13695.846441
7.0,63,13696.348251
0.0,5,13696.390326
1.0,12,13696.497694
5.0,48,13700.93064
2.0,30,13701.130126
6.0,57,13701.608003
1.0,12,13701.692003
2.0,30,13705.710211
4.0,42,13706.013803
4.0,42,13706.333594
7.0,63,13710.138104
2.0,30,13710.386072
1.0,12,13710.492705
1.0,18,13710.621153
4.0,42,13714.879836
1.0,12,13714.999371
4.0,41,13715.293117
5.0,49,13715.669527
1.0,17,13720.410577
1.0,12,13720.495578
1.0,12,13720.631829
0.0,4,13720.924657
5.0,49,13721.226554
1.0,12,13721.360225
2.0,25,13721.597132
6.0,57,13725.809373
1.0,12,13725.910844
0.0,3,13725.948918
4.0,42,13726.29275
2.0,30,13726.588402
6.0,57,13730.757213
0.0,3,13730.8079
1.0,12,13730.9279
1.0,12,13731.020902
4.0,42,13731.332957
0.0,5,13731.400025
1.0,12,13731.517924
7.0,63,13735.921761
1.0,12,13736.020481
2.0,30,13736.220339
6.0,57,13740.363473
1.0,12,13740.454548
3.0,36,13740.698435
3.0,42,13741.053154
0.0,5,13741.093154
1.0,12,13745.022827
1.0,12,13745.127189
4.0,41,13745.387062
0.0,3,13745.44857
0.0,5,13745.497931
6.0,57,13750.329147
2.0,30,13750.567352
1.0,12,13750.645791
1.0,12,13750.732852
4.0,41,13751.076761
6.0,57,13755.627853
1.0,12,13755.722076
2.0,24,13755.883176
2.0,30,13756.133131
1.0,12,13756.24425
1.0,12,13756.38486
1.0,8,13760.674429
1.0,12,13760.749429
3.0,35,13761.064849
4.0,42,13761.384323
0.0,5,13761.454279
4.0,41,13765.845438
1.0,12,13765.982889
0.0,3,13766.013183
